Date,Product_Code,Warehouse,Product_Category,Order_Demand,month,quarter,year,season,is_holiday_season,lag_1,lag_2,lag_3,lag_6,rolling_mean_3,rolling_mean_6,Unit_Price,Revenue
2013-06-01,Product_1519,Whse_A,Category_019,4400.0,6,2,2013,Summer,0,6000.0,6400.0,14000.0,9200.0,8800.0,9316.666666666666,119.38,525272.0
2013-07-01,Product_1519,Whse_A,Category_019,7200.0,7,3,2013,Summer,0,4400.0,6000.0,6400.0,11700.0,5600.0,8516.666666666666,125.09,900648.0
2013-08-01,Product_1519,Whse_A,Category_019,8600.0,8,3,2013,Summer,0,7200.0,4400.0,6000.0,8600.0,5866.666666666667,7766.666666666667,119.39,1026754.0
2013-09-01,Product_1519,Whse_A,Category_019,2000.0,9,3,2013,Autumn,0,8600.0,7200.0,4400.0,14000.0,6733.333333333333,7766.666666666667,122.31,244620.0
2013-10-01,Product_1519,Whse_A,Category_019,10000.0,10,4,2013,Autumn,0,2000.0,8600.0,7200.0,6400.0,5933.333333333333,5766.666666666667,124.72,1247200.0
2013-11-01,Product_1519,Whse_A,Category_019,9800.0,11,4,2013,Autumn,1,10000.0,2000.0,8600.0,6000.0,6866.666666666667,6366.666666666667,123.34,1208732.0
2013-12-01,Product_1519,Whse_A,Category_019,8000.0,12,4,2013,Winter,1,9800.0,10000.0,2000.0,4400.0,7266.666666666667,7000.0,130.5,1044000.0
2014-01-01,Product_1519,Whse_A,Category_019,9100.0,1,1,2014,Winter,0,8000.0,9800.0,10000.0,7200.0,9266.666666666666,7600.0,132.7,1207570.0
2014-02-01,Product_1519,Whse_A,Category_019,11600.0,2,1,2014,Winter,0,9100.0,8000.0,9800.0,8600.0,8966.666666666666,7916.666666666667,134.0,1554400.0
2014-03-01,Product_1519,Whse_A,Category_019,10800.0,3,1,2014,Spring,0,11600.0,9100.0,8000.0,2000.0,9566.666666666666,8416.666666666666,118.7,1281960.0
2014-04-01,Product_1519,Whse_A,Category_019,7800.0,4,2,2014,Spring,0,10800.0,11600.0,9100.0,10000.0,10500.0,9883.333333333334,128.91,1005498.0
2014-05-01,Product_1519,Whse_A,Category_019,12600.0,5,2,2014,Spring,0,7800.0,10800.0,11600.0,9800.0,10066.666666666666,9516.666666666666,117.49,1480374.0
2014-06-01,Product_1519,Whse_A,Category_019,1900.0,6,2,2014,Summer,0,12600.0,7800.0,10800.0,8000.0,10400.0,9983.333333333334,117.64,223516.0
2014-07-01,Product_1519,Whse_A,Category_019,20700.0,7,3,2014,Summer,0,1900.0,12600.0,7800.0,9100.0,7433.333333333333,8966.666666666666,111.0,2297700.0
2014-08-01,Product_1519,Whse_A,Category_019,2200.0,8,3,2014,Summer,0,20700.0,1900.0,12600.0,11600.0,11733.333333333334,10900.0,118.72,261184.0
2014-09-01,Product_1519,Whse_A,Category_019,7500.0,9,3,2014,Autumn,0,2200.0,20700.0,1900.0,10800.0,8266.666666666666,9333.333333333334,129.46,970950.0000000001
2014-10-01,Product_1519,Whse_A,Category_019,17600.0,10,4,2014,Autumn,0,7500.0,2200.0,20700.0,7800.0,10133.333333333334,8783.333333333334,128.08,2254208.0
2014-11-01,Product_1519,Whse_A,Category_019,1200.0,11,4,2014,Autumn,1,17600.0,7500.0,2200.0,12600.0,9100.0,10416.666666666666,127.31,152772.0
2014-12-01,Product_1519,Whse_A,Category_019,17700.0,12,4,2014,Winter,1,1200.0,17600.0,7500.0,1900.0,8766.666666666666,8516.666666666666,136.31,2412687.0
2015-01-01,Product_1519,Whse_A,Category_019,13300.0,1,1,2015,Winter,0,17700.0,1200.0,17600.0,20700.0,12166.666666666666,11150.0,137.99,1835267.0000000002
2015-02-01,Product_1519,Whse_A,Category_019,20700.0,2,1,2015,Winter,0,13300.0,17700.0,1200.0,2200.0,10733.333333333334,9916.666666666666,134.47,2783529.0
2015-03-01,Product_1519,Whse_A,Category_019,40100.0,3,1,2015,Spring,0,20700.0,13300.0,17700.0,7500.0,17233.333333333332,13000.0,125.88,5047788.0
2015-04-01,Product_1519,Whse_A,Category_019,3800.0,4,2,2015,Spring,0,40100.0,20700.0,13300.0,17600.0,24700.0,18433.333333333332,117.63,446994.0
2015-05-01,Product_1519,Whse_A,Category_019,6100.0,5,2,2015,Spring,0,3800.0,40100.0,20700.0,1200.0,21533.333333333332,16133.333333333334,124.92,762012.0
2015-06-01,Product_1519,Whse_A,Category_019,9700.0,6,2,2015,Summer,0,6100.0,3800.0,40100.0,17700.0,16666.666666666668,16950.0,117.72,1141884.0
2015-07-01,Product_1519,Whse_A,Category_019,10100.0,7,3,2015,Summer,0,9700.0,6100.0,3800.0,13300.0,6533.333333333333,15616.666666666666,116.56,1177256.0
2015-08-01,Product_1519,Whse_A,Category_019,14900.0,8,3,2015,Summer,0,10100.0,9700.0,6100.0,20700.0,8633.333333333334,15083.333333333334,118.29,1762521.0
2015-09-01,Product_1519,Whse_A,Category_019,4100.0,9,3,2015,Autumn,0,14900.0,10100.0,9700.0,40100.0,11566.666666666666,14116.666666666666,131.6,539560.0
2015-10-01,Product_1519,Whse_A,Category_019,3400.0,10,4,2015,Autumn,0,4100.0,14900.0,10100.0,3800.0,9700.0,8116.666666666667,126.1,428740.0
2015-11-01,Product_1519,Whse_A,Category_019,17800.0,11,4,2015,Autumn,1,3400.0,4100.0,14900.0,6100.0,7466.666666666667,8050.0,123.42,2196876.0
2015-12-01,Product_1519,Whse_A,Category_019,39000.0,12,4,2015,Winter,1,17800.0,3400.0,4100.0,9700.0,8433.333333333334,10000.0,127.11,4957290.0
2016-01-01,Product_1519,Whse_A,Category_019,55600.0,1,1,2016,Winter,0,39000.0,17800.0,3400.0,10100.0,20066.666666666668,14883.333333333334,134.92,7501551.999999999
2016-02-01,Product_1519,Whse_A,Category_019,27200.0,2,1,2016,Winter,0,55600.0,39000.0,17800.0,14900.0,37466.666666666664,22466.666666666668,133.15,3621680.0
2016-03-01,Product_1519,Whse_A,Category_019,13200.0,3,1,2016,Spring,0,27200.0,55600.0,39000.0,4100.0,40600.0,24516.666666666668,119.82,1581624.0
2016-04-01,Product_1519,Whse_A,Category_019,15000.0,4,2,2016,Spring,0,13200.0,27200.0,55600.0,3400.0,32000.0,26033.333333333332,121.8,1827000.0
2016-05-01,Product_1519,Whse_A,Category_019,4500.0,5,2,2016,Spring,0,15000.0,13200.0,27200.0,17800.0,18466.666666666668,27966.666666666668,129.02,580590.0
2016-06-01,Product_1519,Whse_A,Category_019,3700.0,6,2,2016,Summer,0,4500.0,15000.0,13200.0,39000.0,10900.0,25750.0,118.32,437784.0
2016-07-01,Product_1519,Whse_A,Category_019,14900.0,7,3,2016,Summer,0,3700.0,4500.0,15000.0,55600.0,7733.333333333333,19866.666666666668,116.19,1731231.0
2016-08-01,Product_1519,Whse_A,Category_019,3500.0,8,3,2016,Summer,0,14900.0,3700.0,4500.0,27200.0,7700.0,13083.333333333334,116.64,408240.0
2016-09-01,Product_1519,Whse_A,Category_019,13400.0,9,3,2016,Autumn,0,3500.0,14900.0,3700.0,13200.0,7366.666666666667,9133.333333333334,122.14,1636676.0
2016-10-01,Product_1519,Whse_A,Category_019,10700.0,10,4,2016,Autumn,0,13400.0,3500.0,14900.0,15000.0,10600.0,9166.666666666666,123.66,1323162.0
2016-11-01,Product_1519,Whse_A,Category_019,13200.0,11,4,2016,Autumn,1,10700.0,13400.0,3500.0,4500.0,9200.0,8450.0,126.59,1670988.0
2016-12-01,Product_1519,Whse_A,Category_019,7000.0,12,4,2016,Winter,1,13200.0,10700.0,13400.0,3700.0,12433.333333333334,9900.0,131.82,922740.0
2012-07-01,Product_1519,Whse_J,Category_019,6300.0,7,3,2012,Summer,0,4600.0,1900.0,1400.0,3900.0,2633.3333333333335,3133.3333333333335,115.66,728658.0
2012-08-01,Product_1519,Whse_J,Category_019,2100.0,8,3,2012,Summer,0,6300.0,4600.0,1900.0,4100.0,4266.666666666667,3533.3333333333335,114.45,240345.0
2012-09-01,Product_1519,Whse_J,Category_019,800.0,9,3,2012,Autumn,0,2100.0,6300.0,4600.0,2900.0,4333.333333333333,3200.0,123.82,99056.0
2012-10-01,Product_1519,Whse_J,Category_019,2200.0,10,4,2012,Autumn,0,800.0,2100.0,6300.0,1400.0,3066.6666666666665,2850.0,119.22,262284.0
2012-11-01,Product_1519,Whse_J,Category_019,1800.0,11,4,2012,Autumn,1,2200.0,800.0,2100.0,1900.0,1700.0,2983.3333333333335,125.91,226638.0
2012-12-01,Product_1519,Whse_J,Category_019,5800.0,12,4,2012,Winter,1,1800.0,2200.0,800.0,4600.0,1600.0,2966.6666666666665,126.27,732366.0
2013-01-01,Product_1519,Whse_J,Category_019,4300.0,1,1,2013,Winter,0,5800.0,1800.0,2200.0,6300.0,3266.6666666666665,3166.6666666666665,134.12,576716.0
2013-02-01,Product_1519,Whse_J,Category_019,400.0,2,1,2013,Winter,0,4300.0,5800.0,1800.0,2100.0,3966.6666666666665,2833.3333333333335,133.59,53436.0
2013-03-01,Product_1519,Whse_J,Category_019,800.0,3,1,2013,Spring,0,400.0,4300.0,5800.0,800.0,3500.0,2550.0,124.4,99520.0
2013-04-01,Product_1519,Whse_J,Category_019,3000.0,4,2,2013,Spring,0,800.0,400.0,4300.0,2200.0,1833.3333333333333,2550.0,127.24,381720.0
2013-05-01,Product_1519,Whse_J,Category_019,3200.0,5,2,2013,Spring,0,3000.0,800.0,400.0,1800.0,1400.0,2683.3333333333335,120.02,384064.0
2013-06-01,Product_1519,Whse_J,Category_019,3500.0,6,2,2013,Summer,0,3200.0,3000.0,800.0,5800.0,2333.3333333333335,2916.6666666666665,122.32,428120.0
2013-07-01,Product_1519,Whse_J,Category_019,4700.0,7,3,2013,Summer,0,3500.0,3200.0,3000.0,4300.0,3233.3333333333335,2533.3333333333335,107.59,505673.0
2013-08-01,Product_1519,Whse_J,Category_019,4600.0,8,3,2013,Summer,0,4700.0,3500.0,3200.0,400.0,3800.0,2600.0,125.17,575782.0
2013-09-01,Product_1519,Whse_J,Category_019,7500.0,9,3,2013,Autumn,0,4600.0,4700.0,3500.0,800.0,4266.666666666667,3300.0,128.05,960375.0000000001
2013-10-01,Product_1519,Whse_J,Category_019,2300.0,10,4,2013,Autumn,0,7500.0,4600.0,4700.0,3000.0,5600.0,4416.666666666667,131.47,302381.0
2013-11-01,Product_1519,Whse_J,Category_019,5900.0,11,4,2013,Autumn,1,2300.0,7500.0,4600.0,3200.0,4800.0,4300.0,124.58,735022.0
2013-12-01,Product_1519,Whse_J,Category_019,2900.0,12,4,2013,Winter,1,5900.0,2300.0,7500.0,3500.0,5233.333333333333,4750.0,131.14,380305.99999999994
2014-01-01,Product_1519,Whse_J,Category_019,5200.0,1,1,2014,Winter,0,2900.0,5900.0,2300.0,4700.0,3700.0,4650.0,128.74,669448.0
2014-02-01,Product_1519,Whse_J,Category_019,3600.0,2,1,2014,Winter,0,5200.0,2900.0,5900.0,4600.0,4666.666666666667,4733.333333333333,136.58,491688.00000000006
2014-03-01,Product_1519,Whse_J,Category_019,4400.0,3,1,2014,Spring,0,3600.0,5200.0,2900.0,7500.0,3900.0,4566.666666666667,124.83,549252.0
2014-04-01,Product_1519,Whse_J,Category_019,7300.0,4,2,2014,Spring,0,4400.0,3600.0,5200.0,2300.0,4400.0,4050.0,121.63,887899.0
2014-05-01,Product_1519,Whse_J,Category_019,8100.0,5,2,2014,Spring,0,7300.0,4400.0,3600.0,5900.0,5100.0,4883.333333333333,126.46,1024326.0
2014-06-01,Product_1519,Whse_J,Category_019,3100.0,6,2,2014,Summer,0,8100.0,7300.0,4400.0,2900.0,6600.0,5250.0,112.62,349122.0
2014-07-01,Product_1519,Whse_J,Category_019,8800.0,7,3,2014,Summer,0,3100.0,8100.0,7300.0,5200.0,6166.666666666667,5283.333333333333,116.37,1024056.0
2014-08-01,Product_1519,Whse_J,Category_019,3400.0,8,3,2014,Summer,0,8800.0,3100.0,8100.0,3600.0,6666.666666666667,5883.333333333333,112.96,384064.0
2014-09-01,Product_1519,Whse_J,Category_019,4000.0,9,3,2014,Autumn,0,3400.0,8800.0,3100.0,4400.0,5100.0,5850.0,132.25,529000.0
2014-10-01,Product_1519,Whse_J,Category_019,6600.0,10,4,2014,Autumn,0,4000.0,3400.0,8800.0,7300.0,5400.0,5783.333333333333,126.05,831930.0
2014-11-01,Product_1519,Whse_J,Category_019,3300.0,11,4,2014,Autumn,1,6600.0,4000.0,3400.0,8100.0,4666.666666666667,5666.666666666667,129.1,426030.0
2014-12-01,Product_1519,Whse_J,Category_019,4800.0,12,4,2014,Winter,1,3300.0,6600.0,4000.0,3100.0,4633.333333333333,4866.666666666667,137.64,660671.9999999999
2015-01-01,Product_1519,Whse_J,Category_019,8000.0,1,1,2015,Winter,0,4800.0,3300.0,6600.0,8800.0,4900.0,5150.0,137.94,1103520.0
2015-02-01,Product_1519,Whse_J,Category_019,4700.0,2,1,2015,Winter,0,8000.0,4800.0,3300.0,3400.0,5366.666666666667,5016.666666666667,131.34,617298.0
2015-03-01,Product_1519,Whse_J,Category_019,3900.0,3,1,2015,Spring,0,4700.0,8000.0,4800.0,4000.0,5833.333333333333,5233.333333333333,123.13,480207.0
2015-04-01,Product_1519,Whse_J,Category_019,5700.0,4,2,2015,Spring,0,3900.0,4700.0,8000.0,6600.0,5533.333333333333,5216.666666666667,126.97,723729.0
2015-05-01,Product_1519,Whse_J,Category_019,6800.0,5,2,2015,Spring,0,5700.0,3900.0,4700.0,3300.0,4766.666666666667,5066.666666666667,119.32,811376.0
2015-06-01,Product_1519,Whse_J,Category_019,3900.0,6,2,2015,Summer,0,6800.0,5700.0,3900.0,4800.0,5466.666666666667,5650.0,115.73,451347.0
2015-07-01,Product_1519,Whse_J,Category_019,9700.0,7,3,2015,Summer,0,3900.0,6800.0,5700.0,8000.0,5466.666666666667,5500.0,117.7,1141690.0
2015-08-01,Product_1519,Whse_J,Category_019,9100.0,8,3,2015,Summer,0,9700.0,3900.0,6800.0,4700.0,6800.0,5783.333333333333,118.9,1081990.0
2015-09-01,Product_1519,Whse_J,Category_019,5000.0,9,3,2015,Autumn,0,9100.0,9700.0,3900.0,3900.0,7566.666666666667,6516.666666666667,130.22,651100.0
2015-10-01,Product_1519,Whse_J,Category_019,5600.0,10,4,2015,Autumn,0,5000.0,9100.0,9700.0,5700.0,7933.333333333333,6700.0,130.58,731248.0000000001
2015-11-01,Product_1519,Whse_J,Category_019,4300.0,11,4,2015,Autumn,1,5600.0,5000.0,9100.0,6800.0,6566.666666666667,6683.333333333333,122.83,528169.0
2015-12-01,Product_1519,Whse_J,Category_019,7100.0,12,4,2015,Winter,1,4300.0,5600.0,5000.0,3900.0,4966.666666666667,6266.666666666667,130.92,929531.9999999999
2016-01-01,Product_1519,Whse_J,Category_019,5500.0,1,1,2016,Winter,0,7100.0,4300.0,5600.0,9700.0,5666.666666666667,6800.0,130.11,715605.0000000001
2016-02-01,Product_1519,Whse_J,Category_019,5500.0,2,1,2016,Winter,0,5500.0,7100.0,4300.0,9100.0,5633.333333333333,6100.0,130.88,719840.0
2016-03-01,Product_1519,Whse_J,Category_019,3000.0,3,1,2016,Spring,0,5500.0,5500.0,7100.0,5000.0,6033.333333333333,5500.0,121.47,364410.0
2016-04-01,Product_1519,Whse_J,Category_019,7500.0,4,2,2016,Spring,0,3000.0,5500.0,5500.0,5600.0,4666.666666666667,5166.666666666667,120.57,904275.0
2016-05-01,Product_1519,Whse_J,Category_019,1300.0,5,2,2016,Spring,0,7500.0,3000.0,5500.0,4300.0,5333.333333333333,5483.333333333333,117.87,153231.0
2016-06-01,Product_1519,Whse_J,Category_019,3800.0,6,2,2016,Summer,0,1300.0,7500.0,3000.0,7100.0,3933.3333333333335,4983.333333333333,121.63,462194.0
2016-07-01,Product_1519,Whse_J,Category_019,1600.0,7,3,2016,Summer,0,3800.0,1300.0,7500.0,5500.0,4200.0,4433.333333333333,121.84,194944.0
2016-08-01,Product_1519,Whse_J,Category_019,7600.0,8,3,2016,Summer,0,1600.0,3800.0,1300.0,5500.0,2233.3333333333335,3783.3333333333335,109.45,831820.0
2016-09-01,Product_1519,Whse_J,Category_019,5800.0,9,3,2016,Autumn,0,7600.0,1600.0,3800.0,3000.0,4333.333333333333,4133.333333333333,128.09,742922.0
2016-10-01,Product_1519,Whse_J,Category_019,5800.0,10,4,2016,Autumn,0,5800.0,7600.0,1600.0,7500.0,5000.0,4600.0,137.61,798138.0000000001
2016-11-01,Product_1519,Whse_J,Category_019,5100.0,11,4,2016,Autumn,1,5800.0,5800.0,7600.0,1300.0,6400.0,4316.666666666667,128.63,656013.0
2016-12-01,Product_1519,Whse_J,Category_019,5100.0,12,4,2016,Winter,1,5100.0,5800.0,5800.0,3800.0,5566.666666666667,4950.0,139.26,710226.0
2012-06-01,Product_1520,Whse_C,Category_019,10000.0,6,2,2012,Summer,0,20000.0,150000.0,52000.0,8000.0,74000.0,43666.666666666664,124.61,1246100.0
2012-07-01,Product_1520,Whse_C,Category_019,15000.0,7,3,2012,Summer,0,10000.0,20000.0,150000.0,1000.0,60000.0,44000.0,117.81,1767150.0
2012-08-01,Product_1520,Whse_C,Category_019,29000.0,8,3,2012,Summer,0,15000.0,10000.0,20000.0,31000.0,15000.0,46333.333333333336,112.12,3251480.0
2012-09-01,Product_1520,Whse_C,Category_019,20000.0,9,3,2012,Autumn,0,29000.0,15000.0,10000.0,52000.0,18000.0,46000.0,126.65,2533000.0
2012-10-01,Product_1520,Whse_C,Category_019,25000.0,10,4,2012,Autumn,0,20000.0,29000.0,15000.0,150000.0,21333.333333333332,40666.666666666664,126.82,3170500.0
2012-11-01,Product_1520,Whse_C,Category_019,37000.0,11,4,2012,Autumn,1,25000.0,20000.0,29000.0,20000.0,24666.666666666668,19833.333333333332,124.53,4607610.0
2012-12-01,Product_1520,Whse_C,Category_019,1000.0,12,4,2012,Winter,1,37000.0,25000.0,20000.0,10000.0,27333.333333333332,22666.666666666668,132.41,132410.0
2013-01-01,Product_1520,Whse_C,Category_019,49000.0,1,1,2013,Winter,0,1000.0,37000.0,25000.0,15000.0,21000.0,21166.666666666668,138.22,6772780.0
2013-02-01,Product_1520,Whse_C,Category_019,32000.0,2,1,2013,Winter,0,49000.0,1000.0,37000.0,29000.0,29000.0,26833.333333333332,129.13,4132160.0
2013-03-01,Product_1520,Whse_C,Category_019,24000.0,3,1,2013,Spring,0,32000.0,49000.0,1000.0,20000.0,27333.333333333332,27333.333333333332,121.65,2919600.0
2013-04-01,Product_1520,Whse_C,Category_019,33000.0,4,2,2013,Spring,0,24000.0,32000.0,49000.0,25000.0,35000.0,28000.0,124.49,4108170.0
2013-05-01,Product_1520,Whse_C,Category_019,26000.0,5,2,2013,Spring,0,33000.0,24000.0,32000.0,37000.0,29666.666666666668,29333.333333333332,117.43,3053180.0
2013-06-01,Product_1520,Whse_C,Category_019,7000.0,6,2,2013,Summer,0,26000.0,33000.0,24000.0,1000.0,27666.666666666668,27500.0,119.52,836640.0
2013-07-01,Product_1520,Whse_C,Category_019,58000.0,7,3,2013,Summer,0,7000.0,26000.0,33000.0,49000.0,22000.0,28500.0,113.89,6605620.0
2013-08-01,Product_1520,Whse_C,Category_019,54000.0,8,3,2013,Summer,0,58000.0,7000.0,26000.0,32000.0,30333.333333333332,30000.0,114.96,6207840.0
2013-09-01,Product_1520,Whse_C,Category_019,36000.0,9,3,2013,Autumn,0,54000.0,58000.0,7000.0,24000.0,39666.666666666664,33666.666666666664,123.86,4458960.0
2013-10-01,Product_1520,Whse_C,Category_019,62000.0,10,4,2013,Autumn,0,36000.0,54000.0,58000.0,33000.0,49333.333333333336,35666.666666666664,117.57,7289340.0
2013-11-01,Product_1520,Whse_C,Category_019,204000.0,11,4,2013,Autumn,1,62000.0,36000.0,54000.0,26000.0,50666.666666666664,40500.0,126.26,25757040.0
2013-12-01,Product_1520,Whse_C,Category_019,285000.0,12,4,2013,Winter,1,204000.0,62000.0,36000.0,7000.0,100666.66666666667,70166.66666666667,137.91,39304350.0
2014-01-01,Product_1520,Whse_C,Category_019,134000.0,1,1,2014,Winter,0,285000.0,204000.0,62000.0,58000.0,183666.66666666666,116500.0,128.69,17244460.0
2014-02-01,Product_1520,Whse_C,Category_019,710000.0,2,1,2014,Winter,0,134000.0,285000.0,204000.0,54000.0,207666.66666666666,129166.66666666667,136.97,97248700.0
2014-03-01,Product_1520,Whse_C,Category_019,352000.0,3,1,2014,Spring,0,710000.0,134000.0,285000.0,36000.0,376333.3333333333,238500.0,109.55,38561600.0
2014-04-01,Product_1520,Whse_C,Category_019,137000.0,4,2,2014,Spring,0,352000.0,710000.0,134000.0,62000.0,398666.6666666667,291166.6666666667,124.89,17109930.0
2014-05-01,Product_1520,Whse_C,Category_019,10000.0,5,2,2014,Spring,0,137000.0,352000.0,710000.0,204000.0,399666.6666666667,303666.6666666667,114.49,1144900.0
2014-06-01,Product_1520,Whse_C,Category_019,72000.0,6,2,2014,Summer,0,10000.0,137000.0,352000.0,285000.0,166333.33333333334,271333.3333333333,119.32,8591040.0
2014-07-01,Product_1520,Whse_C,Category_019,209000.0,7,3,2014,Summer,0,72000.0,10000.0,137000.0,134000.0,73000.0,235833.33333333334,110.79,23155110.0
2014-08-01,Product_1520,Whse_C,Category_019,22000.0,8,3,2014,Summer,0,209000.0,72000.0,10000.0,710000.0,97000.0,248333.33333333334,121.6,2675200.0
2014-09-01,Product_1520,Whse_C,Category_019,27000.0,9,3,2014,Autumn,0,22000.0,209000.0,72000.0,352000.0,101000.0,133666.66666666666,117.84,3181680.0
2014-10-01,Product_1520,Whse_C,Category_019,32000.0,10,4,2014,Autumn,0,27000.0,22000.0,209000.0,137000.0,86000.0,79500.0,128.06,4097920.0
2014-11-01,Product_1520,Whse_C,Category_019,30000.0,11,4,2014,Autumn,1,32000.0,27000.0,22000.0,10000.0,27000.0,62000.0,122.57,3677100.0
2014-12-01,Product_1520,Whse_C,Category_019,20000.0,12,4,2014,Winter,1,30000.0,32000.0,27000.0,72000.0,29666.666666666668,65333.333333333336,128.35,2567000.0
2015-01-01,Product_1520,Whse_C,Category_019,21000.0,1,1,2015,Winter,0,20000.0,30000.0,32000.0,209000.0,27333.333333333332,56666.666666666664,129.47,2718870.0
2015-02-01,Product_1520,Whse_C,Category_019,17000.0,2,1,2015,Winter,0,21000.0,20000.0,30000.0,22000.0,23666.666666666668,25333.333333333332,129.44,2200480.0
2015-03-01,Product_1520,Whse_C,Category_019,110000.0,3,1,2015,Spring,0,17000.0,21000.0,20000.0,27000.0,19333.333333333332,24500.0,123.81,13619100.0
2015-04-01,Product_1520,Whse_C,Category_019,38000.0,4,2,2015,Spring,0,110000.0,17000.0,21000.0,32000.0,49333.333333333336,38333.333333333336,121.54,4618520.0
2015-05-01,Product_1520,Whse_C,Category_019,43000.0,5,2,2015,Spring,0,38000.0,110000.0,17000.0,30000.0,55000.0,39333.333333333336,121.76,5235680.0
2015-06-01,Product_1520,Whse_C,Category_019,8000.0,6,2,2015,Summer,0,43000.0,38000.0,110000.0,20000.0,63666.666666666664,41500.0,117.71,941680.0
2015-07-01,Product_1520,Whse_C,Category_019,29000.0,7,3,2015,Summer,0,8000.0,43000.0,38000.0,21000.0,29666.666666666668,39500.0,109.04,3162160.0
2015-08-01,Product_1520,Whse_C,Category_019,8000.0,8,3,2015,Summer,0,29000.0,8000.0,43000.0,17000.0,26666.666666666668,40833.333333333336,123.44,987520.0
2015-09-01,Product_1520,Whse_C,Category_019,30000.0,9,3,2015,Autumn,0,8000.0,29000.0,8000.0,110000.0,15000.0,39333.333333333336,123.15,3694500.0
2015-10-01,Product_1520,Whse_C,Category_019,1000.0,10,4,2015,Autumn,0,30000.0,8000.0,29000.0,38000.0,22333.333333333332,26000.0,122.92,122920.0
2015-11-01,Product_1520,Whse_C,Category_019,23000.0,11,4,2015,Autumn,1,1000.0,30000.0,8000.0,43000.0,13000.0,19833.333333333332,123.49,2840270.0
2015-12-01,Product_1520,Whse_C,Category_019,23000.0,12,4,2015,Winter,1,23000.0,1000.0,30000.0,8000.0,18000.0,16500.0,131.74,3030020.0
2016-01-01,Product_1520,Whse_C,Category_019,41000.0,1,1,2016,Winter,0,23000.0,23000.0,1000.0,29000.0,15666.666666666666,19000.0,137.02,5617820.0
2016-02-01,Product_1520,Whse_C,Category_019,34000.0,2,1,2016,Winter,0,41000.0,23000.0,23000.0,8000.0,29000.0,21000.0,135.36,4602240.0
2016-03-01,Product_1520,Whse_C,Category_019,180000.0,3,1,2016,Spring,0,34000.0,41000.0,23000.0,30000.0,32666.666666666668,25333.333333333332,123.01,22141800.0
2016-04-01,Product_1520,Whse_C,Category_019,83000.0,4,2,2016,Spring,0,180000.0,34000.0,41000.0,1000.0,85000.0,50333.333333333336,117.75,9773250.0
2016-05-01,Product_1520,Whse_C,Category_019,4000.0,5,2,2016,Spring,0,83000.0,180000.0,34000.0,23000.0,99000.0,64000.0,119.53,478120.0
2016-06-01,Product_1520,Whse_C,Category_019,30000.0,6,2,2016,Summer,0,4000.0,83000.0,180000.0,23000.0,89000.0,60833.333333333336,114.06,3421800.0
